;JOB_ID;ISCO;JOB_SCORES;JOB_SCORES;GREEN_IDENTITY;GREEN_IDENTITY_MJ
10;12332746;21420;['Dipl', ' Civil Engineer ETHFH Civil engineering as project manager Department Manager Representative We are a renowned and successful engineer and planning office based in Bern', ' We realize sophisticated construction projects in civil engineering in infrastructure construction in constructive engineering construction and landscape architecture', ' To expand our team we are looking for immediate or by appointment', ' Their tasks take over the project management of interesting and complex civil engineering projects and implement them with an experienced and motivated team', ' As a project manager, they maintain direct contacts to builders and develop the flair for the acquisition of new mandates', ' Her profiles are a powerful and flexible personality with a college or university degree as well as a few years of practical experience', ' They are ready to take responsibility are team-capable think creative and maintain a good communication style', ' They have experience in the processing of civil engineering projects', ' Their prospects await you an interesting and varied area of \u200b\u200bresponsibility which can be expanded by their abilities', ' You will be fully introduced into your activity the opportunity to train and can expect a fair working conditions and remuneration', ' Intertributing their meaningful application documents to Kurt Hefti', ' Telephone 031 370 92 11 or 076 330 59 33 Emailk', ' HeftIwebroe', ' ch'];"tf.Tensor(
[[-0.04914159  0.04286738  0.02128386 ...  0.03212572  0.07343017
  -0.06469537]
 [ 0.05727307  0.01223535  0.05035961 ...  0.04535201 -0.0470633
   0.03381758]
 [ 0.01285903  0.03887909  0.0574054  ...  0.04553435 -0.04549153
  -0.010693  ]
 ...
 [ 0.01602436 -0.02687578  0.04757163 ... -0.07521843 -0.03519359
  -0.02221135]
 [ 0.04465828 -0.02295951 -0.02755585 ... -0.04451289  0.05824771
  -0.08059141]
 [-0.01840366 -0.00344309 -0.02403565 ... -0.0633411   0.04487136
  -0.0011327 ]], shape=(15, 512), dtype=float32)";1;
11;12941506;62100;['Forst Aletschforstartin Efzfieschertal vs de Languages DE Number of apprentices 1 Swissdoc number 0', ' 120', ' 6', ' 0 updated11', '10', ' 2016'];"tf.Tensor(
[[ 0.02163717 -0.08544227 -0.0059505  ... -0.03019646  0.06352617
  -0.05891561]
 [ 0.06577197 -0.07060922  0.0643399  ... -0.0438664   0.0002751
   0.0058171 ]
 [-0.03904547 -0.06749868  0.03525647 ... -0.0670428   0.0020618
   0.00080964]
 [ 0.01966115 -0.07279876 -0.00876906 ... -0.03525484 -0.03311433
   0.01423961]
 [-0.02209992 -0.06890377  0.04504154 ... -0.0676344   0.0196091
   0.06531841]
 [-0.06196084 -0.05565346 -0.01452559 ...  0.03458957 -0.00884136
  -0.00741146]], shape=(6, 512), dtype=float32)";0;
12;12774223;"21420;31120";['To strengthen our team Rural Engineering Civil Engineering We are looking for 1 civil engineer HES EPF specialized in the fields of road infrastructure and watercourse management main responsibilities project manager on road infrastructure mandates design dimensioning project study and management Work collaboration with the various interested parties Profile Wanted Civil Engineer HESEPF or equivalent profile with ideally 5 years experience experience or interest in the following areas Road infrastructure Underground networks Watercourse Planning Plans Equipment guidelines Knowledge of software Trades Messerli AutoCAD Covadis Knowledge of Swiss standards Ability to work in a team or autonomously Sense of responsibilities and dialogue Our offers a pleasant and modern framework with a team of about twenty projects of projects interested NTS and various a salary adapted to the profile of the skills sought for flexibility in work schedules and other benefits a stable place with continuing training opportunities Date of commitment immediately or to agree sending your application file by mail or by mail Mail Geo2Rives its road from the village 16 1908 Riddes ', '', '', ''];"tf.Tensor(
[[-0.01516085 -0.06321814  0.05545116 ...  0.00560714 -0.05755222
  -0.05709799]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(4, 512), dtype=float32)";1;FALSE
13;12933799;21420;['As an internationally active innovative technology company, we offer individual solutions especially in the environment of the substrate', 'For our area technology in Moossedorf we are looking for a young and competent civil engineer MW to strengthen our team we are looking for a younger ambitious civil engineer', 'As a project manager designer, they are responsible for the design and construction of steel structures for conveyor systems', 'For this you create the necessary calculations and accompany internal or external designers in execution', 'They have a completed studies as a civil engineer', 'In the fields of plant construction technology, you have experience or are ready to acquire this knowledge', 'CAD and good PC user skills complete your profile', 'We offer you a versatile and varied task in a varied environment of contemporary employment conditions and good social benefits', ''];"tf.Tensor(
[[-0.05391218  0.07223783 -0.0481531  ...  0.04311019 -0.03473543
  -0.07334097]
 [-0.06184465  0.0017191  -0.02709923 ...  0.04289742 -0.07418203
   0.01139602]
 [ 0.077944    0.01551014  0.077383   ... -0.02831105  0.05056329
  -0.02082796]
 ...
 [-0.03239186 -0.07855028 -0.00724619 ... -0.0330606  -0.03775923
  -0.07292693]
 [-0.06626242 -0.0760043   0.00737278 ... -0.01328624 -0.00145095
  -0.04111607]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(9, 512), dtype=float32)";1;
14;12742302;21620;['Parcs et Jardins Lafer Sagärternerin Garden and Landscaping EFZGrolley FR Languages FR Number of Courses 1 Swissdoc Number 0', ' 150', ' 5', ' 9 Updated21', '09', ' 2016'];"tf.Tensor(
[[-0.01945392 -0.04622462  0.04244609 ... -0.05491375  0.01517022
  -0.03187179]
 [ 0.02685503 -0.07538104  0.07012726 ... -0.04771282  0.02350375
  -0.00811869]
 [-0.02973714 -0.07410614  0.057593   ... -0.06835907  0.01072509
   0.01482693]
 [-0.02000888 -0.07803221  0.08134406 ... -0.08339567 -0.03208511
  -0.02415729]
 [-0.06393056 -0.08489251 -0.00134613 ... -0.06075658 -0.06409939
  -0.01473899]
 [-0.06196084 -0.05565346 -0.01452559 ...  0.03458957 -0.00884136
  -0.00741146]], shape=(6, 512), dtype=float32)";0;
15;12742304;21650;['Pillonelginer Sagematics EfzestavayerLelac FR Languages FR Number of Courses 1 SwissDoc number 0', ' 410', ' 13', ' 0 updated21', '09', ' 2016'];"tf.Tensor(
[[ 0.02654994 -0.0612257  -0.00944113 ... -0.02830499 -0.02441513
  -0.07646214]
 [-0.02543016 -0.02295811  0.06196257 ... -0.07819874  0.05554624
   0.04313706]
 [-0.01217234 -0.06357605  0.02079275 ... -0.04917776 -0.00411562
   0.03416093]
 [ 0.03312729 -0.04723026 -0.00731149 ... -0.02406364 -0.02107401
  -0.02353452]
 [-0.06393056 -0.08489251 -0.00134613 ... -0.06075658 -0.06409939
  -0.01473899]
 [-0.06196084 -0.05565346 -0.01452559 ...  0.03458957 -0.00884136
  -0.00741146]], shape=(6, 512), dtype=float32)";0;
16;12763960;24210;"['Trainer Quality Assurance World Cup 100 JobsNumber 160007QX Description Internship Quality Assurance WM 100Good Food Good Lifeestlé Suisse S', ' A', ' Konolfingen Switzerland Terminated Employment by immediate Functional Fabrication Operation The Nestlé we produce in Konolfingen Switzerland from the raw material milk probiotic child food and health products', ' We offer around 600 employees an attractive and dynamic work environment including contacts and close cooperation with other international Nestlé groups', ' To strengthen our team in the Quality Assurance department, we are looking for a dedicated internship by immediately or by appointment for 9 to 12 months which our team in compliance is supported in coping with daily tasks', "" Main tasks Support in the field of quality assurance raw and packing material management Creating export certificates using audits Collection of raw materials and contaminant testing plans Education and work experience Completed assessment year or Bachelor for food technology FH or university or similar education First practical work experience in the food industry is beneficial very good MS Office knowledge of the English language Native language German Good knowledge of the English language SAP Basic knowledge Self-employed and structured way of working The Nestlégroup is the world's leading nutritional health and wellness company with more than 335,000 employees worldwide and 468 factories in more than 86 countries"", ' More about us and other reasons to join us Learn on WWW', ' Nestle', ' com', ' Do not feel hesitate to hesitate and send your complete application documents motivational letter Curriculum voices Diplomas etc', ' per email or by post Annestlé Suisse S', ' A', ' Factory Konolfingen Human Resources Nestléstrasse 1 3510 KonolfingenMail Hr', ' Konolfingench', ' Nestle', ' COM Tel', ' 41 31 790 72 97 Primary Site SwitzerlandBreanconolfingen Activity Human Resources Organization Société prodoits Nestlé Eccession of employment Full-time job advertisement 14', ' 12', ' 2016 141109']";"tf.Tensor(
[[-2.2452882e-02 -4.3368559e-02 -5.0693277e-02 ...  5.8864497e-02
   1.7150639e-02 -7.3824309e-02]
 [-3.4783658e-02 -6.1210807e-02  1.4872705e-02 ... -8.2919322e-02
   2.7046982e-02  2.2250764e-02]
 [-3.5221435e-02 -2.8564651e-02 -4.1217212e-02 ...  6.0963862e-02
  -2.3879247e-02 -7.6825611e-02]
 ...
 [ 6.0978469e-02  5.6101669e-02 -7.1903542e-02 ... -1.0079273e-02
  -1.3539034e-02  4.6986252e-02]
 [-2.0548161e-02 -7.2475635e-02  1.6539505e-02 ... -6.8182923e-02
   1.8631859e-02  3.8305227e-02]
 [-4.9707808e-02 -5.1092915e-02  3.1835920e-05 ...  6.3599087e-02
  -2.1881321e-02  1.0946755e-02]], shape=(19, 512), dtype=float32)";0;FALSE
17;12778488;24210;['Reference of the Haute Horlogerie JaegerleCoultre is distinguished by its secular knowfy that gave birth to recognized icons around the world Reverso Duometer Master Control Gyrotourbillon Pendulum Atmos ', '', '', ' each of our creations is a watchman watch where aesthetic performance mingle andemotion', 'Every day since 1833 our employees contribute to feeding the excellence and innovation that characterize JaegerleCoultre', 'Come discover within our manufacture the art of the mastery of time and contribute to the history of the big house', ''];"tf.Tensor(
[[-0.03474396  0.03475458  0.02057747 ... -0.04144257 -0.00531108
  -0.05703422]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]
 ...
 [-0.0300166  -0.01584806  0.03880719 ... -0.00528758 -0.07848788
   0.00596247]
 [ 0.01928221 -0.04565133  0.06547851 ... -0.03263234  0.03881563
   0.00355807]
 [-0.03565681 -0.03319571  0.07047429 ... -0.0636081  -0.02079297
  -0.02250966]], shape=(7, 512), dtype=float32)";0;FALSE
18;12723027;"21420;21610";"['Civil EngineeringArchitect For the area of \u200b\u200bconstruction methodology DEFR WM Losinger Marazzi A company recognized on its market wants to position itself as a leader in the field of sustainable construction', ' The customer is valued by the company for his know-how its reliability and competitiveness', ' As an ambitious actor, the future trends recognize quickly and develops innovative solutions', ' We want our employees proud to belong to our company', "" Your tasks in collaboration with the team's teams Create the construction site plan in the preparation phase and plan the different construction phases and thus ensure the smooth running of the construction site"", "" In addition to the raw design magnitude, you deserve the raw construction clock plans to plan the team's use the levers the material needs and the entire construction site logistics"", ' Solution-oriented and the safety standards accordingly advise the construction team teams on site on the construction site during the shell phase', ' Regularly, they are consulted in the preliminary project phase and are responsible for the project that the project is technically and logistically executable', ' They advise the commercial teams in questions of scheduling and all logistical questions', ' Your profile in your role as a civil engineer FHETH with several years of construction site experience, you also have good car skills and ideally already worked with MS Project', ' They are used to dealing with people to close new contacts and they know their suggestions clearly structured and compelled', ' Highly motivated you work both very independently as well as in the team', ' French knowledge would be advantageous', ' Our offer We offer you the opportunity to enter an international group a leader in its area of \u200b\u200befficient working methods and a performance-oriented work environment', ' With us you expect a management which you accompanied on the one hand and, on the other hand, promotes', ' Structured further education opportunities as well as a cross-departmental competence team are available at any time', ' Contact We look forward to your meaningful application either online www', ' Joinus', ' CH AN LOSINGER MARAZZI AG Human Resources Ref', ' DRO_DT_MÉTHODES_SA Ms', ' Dorothee Roessinger Wankdorfall 5 3014 Bern Turkey application']";"tf.Tensor(
[[ 0.02082985  0.00520884  0.02335101 ...  0.06678936 -0.0089153
   0.00922075]
 [ 0.02344219 -0.04671482 -0.05109571 ... -0.08659168 -0.06878562
   0.00375343]
 [-0.0163215   0.02797366 -0.02415754 ... -0.01641075  0.03812442
  -0.00113991]
 ...
 [ 0.01591841 -0.04036622 -0.08417139 ... -0.02078285  0.04969362
  -0.0207177 ]
 [ 0.03336634 -0.07180344 -0.01740289 ...  0.02763551 -0.034528
  -0.06237378]
 [ 0.03678846  0.01269799  0.03919856 ... -0.00519018 -0.05370808
  -0.08362208]], shape=(21, 512), dtype=float32)";1;
19;12723029;"21420;21610";"['Civil EngineeringArchitect For the area of \u200b\u200bconstruction methodology DEFR WM Losinger Marazzi A company recognized on its market wants to position itself as a leader in the field of sustainable construction', ' The customer is valued by the company for his know-how its reliability and competitiveness', ' As an ambitious actor, the future trends recognize quickly and develops innovative solutions', ' We want our employees proud to belong to our company', "" Your tasks in collaboration with the team's teams Create the construction site plan in the preparation phase and plan the different construction phases and thus ensure the smooth running of the construction site"", "" In addition to the raw design magnitude, you deserve the raw construction clock plans to plan the team's use the levers the material needs and the entire construction site logistics"", ' Solution-oriented and the safety standards accordingly advise the construction team teams on site on the construction site during the shell phase', ' Regularly, they are consulted in the preliminary project phase and are responsible for the project that the project is technically and logistically executable', ' They advise the commercial teams in questions of scheduling and all logistical questions', ' Your profile in your role as a civil engineer FHETH with several years of construction site experience, you also have good car skills and ideally already worked with MS Project', ' They are used to dealing with people to close new contacts and they know their suggestions clearly structured and compelled', ' Highly motivated you work both very independently as well as in the team', ' French knowledge would be advantageous', ' Our offer We offer you the opportunity to enter an international group a leader in its area of \u200b\u200befficient working methods and a performance-oriented work environment', ' With us you expect a management which you accompanied on the one hand and, on the other hand, promotes', ' Structured further education opportunities as well as a cross-departmental competence team are available at any time', ' Contact We look forward to your meaningful application either online www', ' Joinus', ' CH AN LOSINGER MARAZZI AG Human Resources Ref', ' DRO_DT_MÉTHODES_SA Ms', ' Dorothee Roessinger Wankdorfall 5 3014 Bern Retourrevoyer Votre Cvimprimer']";"tf.Tensor(
[[ 0.02082985  0.00520884  0.02335101 ...  0.06678936 -0.0089153
   0.00922075]
 [ 0.02344219 -0.04671482 -0.05109571 ... -0.08659168 -0.06878562
   0.00375343]
 [-0.0163215   0.02797366 -0.02415754 ... -0.01641075  0.03812442
  -0.00113991]
 ...
 [ 0.01591841 -0.04036622 -0.08417139 ... -0.02078285  0.04969362
  -0.0207177 ]
 [ 0.03336634 -0.07180344 -0.01740289 ...  0.02763551 -0.034528
  -0.06237378]
 [-0.00633102 -0.05587233  0.00570346 ...  0.01408447 -0.0476321
  -0.07909689]], shape=(21, 512), dtype=float32)";1;TRUE
20;12817635;"21420;21650;31120";['Civil EngineerTechnician Office of Civil Engineers Specialized in Geotechnics and Special Works Renowned in Switzerland Romandely Look for a post to 100 one Mission You fly and create geotechnical studies to civil engineers and geotechnical execution monitoring', 'You pilot and create tendering studies and the realization of geostructural projects supporting and earthmoving', 'Your MSC level profile in civil engineering engineering or equivalent with min', '5 years of experience in the field', 'Spirit of initiative and teamwork', 'We offer you a dynamic company a dynamic and reactive company of various and motivating projects', 'Date of the commitment will agree', 'As of January 1, 2017CE POSITION You are interested in sending your application to Cerenville Geotechnics its Ch', ' ChampsCourbs 17 1024 Ecublens DCGDECERENVILLE', 'com FacebookLinkedIntwitter'];"tf.Tensor(
[[-0.05659608  0.02311784 -0.01037415 ...  0.03734619 -0.02697942
  -0.03752201]
 [ 0.06947107 -0.0040199   0.06103134 ...  0.02769502 -0.01724645
   0.04423079]
 [ 0.05315936 -0.07447138 -0.06559254 ...  0.03888007 -0.04259448
  -0.05720765]
 ...
 [ 0.03146931 -0.0532602  -0.03387892 ...  0.0377121  -0.04954368
  -0.07242865]
 [ 0.025407   -0.04261182  0.00741985 ... -0.00551747 -0.01012828
  -0.04562384]
 [-0.05473296  0.04487412  0.03536177 ...  0.02266057  0.04267629
  -0.07168849]], shape=(10, 512), dtype=float32)";1;TRUE
21;12817677;24210;['Description For the expansion of our team, we are looking for three new employees for Monday Friday in the weekly change by immediately or by appointment', ' They ensure product quality in production Safe lead production controls by granting line shares evaluating locked goods analyze measurement results and create statistics', ' They have a technical basic training have already developed in quality assurance q examiners Qtechniker and bring for at least two years of practical experience in the quality test advantage from a production plant in the food sector', ' They are used to purposefully and skilfully enforced the quality specifications are analytically flexible and making a decision-making', ' As a representative of quality assurance, they participate in the daily discussions and are used to introducing the Qstatistics', ' They speak and write fluently German and are used to dealing with the EDP MsOffice ERP Caq', ' We offer you a varied interesting and responsible activity in a unique dynamic production company', ' If we have aroused your interest then you will be part of our success story for technical information please contact Mr', ' Roger Hofmeier Head of Quality Assurance Tel', ' 031 818 31 42', ' Please send your written application to Alupak AG Human Resources Amanmattstrasse 45 3123 Belp emailpatricia', ' Blatteralupak', ' com'];"tf.Tensor(
[[-0.03567256 -0.029231   -0.05103575 ...  0.01824348 -0.00983553
   0.06696595]
 [ 0.07025077 -0.07557725  0.01380623 ... -0.01694326  0.04622292
  -0.05655458]
 [ 0.01090827 -0.04180095 -0.0106251  ... -0.01072242 -0.01539908
  -0.01558375]
 ...
 [ 0.02690926  0.01410334  0.04433137 ... -0.0033425  -0.01055607
  -0.05104823]
 [-0.02671994 -0.01030339  0.01868455 ... -0.02400647  0.03795477
  -0.06990481]
 [-0.08124688  0.05058162  0.0176641  ... -0.04548421  0.03270279
  -0.05952173]], shape=(13, 512), dtype=float32)";0;FALSE
